id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,时间
4965192493434476	,NrlXbepsM,"今天有事没看盘，就把晚上的一点群内闲聊发哈，要是发公号，肯定号被嘎！
A股
 ",,"https://wx3.sinaimg.cn/large/8398d01dgy1hjlpkscdruj20qx0odqkc.jpg,https://wx1.sinaimg.cn/large/8398d01dgy1hjlpl1qigpj20o90sdh9p.jpg,https://wx4.sinaimg.cn/large/8398d01dgy1hjlpl9rgfrj20p90dtn7t.jpg",,,2023-11-06T21:33:22,微博网页版,19,1,0,,,2023-11-06 21:33:22
4963931269366918	,NqP8WDiLk,在强调一次，目前位置 只有指数有确定性，其他的板块都是轮动，很难有确定性 ,,,,,2023-11-03T10:01:43,微博网页版,11,4,2,,,2023-11-03 10:01:43
4963572252410483	,NqFNTa74L,分享图片 ,,https://wx3.sinaimg.cn/large/8398d01dgy1hjgjie8p83j20qb0ndaf5.jpg,,,2023-11-02T10:15:06,微博网页版,8,2,0,,,2023-11-02 10:15:06
4963567621114455	,NqFGq4FV5,目前是混沌期，底部轮动，只有指数有价值，港股的恒生科技指数值得高度关注，大A这也是只看指数 ,,,,,2023-11-02T09:56:42,微博网页版,13,1,0,,,2023-11-02 09:56:42
4963294521591590	,NqyzW6G2O,哎 刚解封 又嘎了 ,,https://wx1.sinaimg.cn/large/8398d01dgy1hjfnm0awykj20io12ignf.jpg,,,2023-11-01T15:51:30,微博网页版,12,7,5,,,2023-11-01 15:51:30
4963291634073996	,Nqyvhh5PC,"发布了头条文章：《解封了！》  
解封了！
 ",['https://weibo.com/ttarticle/p/show?id=2309404963291633156315'],,,,2023-11-01T15:40:01,微博 weibo.com,15,0,3,,,2023-11-01 15:40:01
4962547883312640	,Nqf9GdTLG,分享图片 ,,"https://wx3.sinaimg.cn/large/8398d01dgy1hjd9uvcxs4j20i50i3q7k.jpg,https://wx4.sinaimg.cn/large/8398d01dgy1hjd9v3goytj20rx0g3qau.jpg",,,2023-10-30T14:24:38,微博网页版,16,0,1,,,2023-10-30 14:24:38
4961466794641937	,NpN1ZjtzX,今天尾盘是券商etf的买点 ,,,,,2023-10-27T14:48:46,微博网页版,13,3,0,,,2023-10-27 14:48:46
4960036015313328	,NpbOhmieQ,"两个号都嘎了，封禁结束之前，微博交流吧
A股
 ",,"https://wx1.sinaimg.cn/large/8398d01dgy1hj59ctckbxj20io12itaj.jpg,https://wx2.sinaimg.cn/large/8398d01dgy1hj59db97dfj20tb0khn4x.jpg",,,2023-10-23T16:03:22,微博网页版,9,6,0,,,2023-10-23 16:03:22
4960027641381224	,NpbAM5NjO,"发布了头条文章：《优势在我！400+大涨！》 
A股
  
优势在我！400+大涨！
 ","['https://m.weibo.cn/p/index?extparam=A%E8%82%A1&containerid=1008089e7cece860e8c3bf5b9c0e70925894ec', 'https://weibo.com/ttarticle/p/show?id=2309404960027638104277']",,,,2023-10-23T15:30:04,微博 weibo.com,15,5,1,,,2023-10-23 15:30:04
4957509610635830	,No85r2Fpk,"发布了头条文章：《持久战》  
持久战
 ",['https://weibo.com/ttarticle/p/show?id=2309404957509608932244'],,,,2023-10-16T16:44:20,微博 weibo.com,18,0,1,,,2023-10-16 16:44:20
4955692765544465	,NnmP2ngmR,"发布了头条文章：《鲶鱼or鲨鱼？》 
A股
  
鲶鱼or鲨鱼？
 ","['https://m.weibo.cn/p/index?extparam=A%E8%82%A1&containerid=1008089e7cece860e8c3bf5b9c0e70925894ec', 'https://weibo.com/ttarticle/p/show?id=2309404955692762005692']",,,,2023-10-11T16:24:49,微博 weibo.com,17,4,1,,,2023-10-11 16:24:49
4991826473783857	,NCwPdfSlX,盘中低点 都是加仓机会，这里要贪婪，克服恐惧 ,,,,,2024-01-19T09:27:18,微博网页版,15,2,0,,,2024-01-19 09:27:18
4992989825073318	,ND15AlhNI,太伟大了，公号只要敢客观的分析，直接就是封号，继续熬吧，每次关键节点就开始装死，点滴式救市，说白了就是不想市场起来，仅此而已#a股# ,,https://wx3.sinaimg.cn/large/8398d01dgy1hm2dzo6yinj20dn0afgpw.jpg,,,2024-01-22T14:30:01,微博网页版,15,6,4,a股,,2024-01-22 14:30:01
4992746183984777	,NCUKCgICB,可以继续观察退市的民企票，后面大部分退市的捞的钱都是要吐出来的，退市+吐血+立案，只有国企才能安全st，当然罚的钱进国库，与小散无关，不过只要这个力度保持住后面上市圈钱的风气会逐步改变的，生态的变化需要时间，小散是机构以及上市公司韭菜，其实这些上市公司何尝不是韭菜 ,,"https://wx3.sinaimg.cn/large/8398d01dgy1hm1lztnvdnj211c25019o.jpg,https://wx1.sinaimg.cn/large/8398d01dgy1hm1lzuilokj211c250wwo.jpg",,,2024-01-21T22:21:54,HarmonyOS设备,12,1,1,,,2024-01-21 22:21:54
4993352535901350	,NDawBoLd4,不容易，中信终于给3个点以上的长阳了，只是量能还有瑕疵 ,,"https://wx3.sinaimg.cn/large/8398d01dgy1hm3jpzentwj21xz0zh7wi.jpg,https://wx3.sinaimg.cn/large/8398d01dgy1hm3jq83ij6j210f169kjl.jpg",,,2024-01-23T14:31:19,微博网页版,12,8,0,,,2024-01-23 14:31:19
4993674948383996	,NDiUCzb3K,注意这个新闻，中字头左侧2买出现 ,,https://wx1.sinaimg.cn/large/8398d01dgy1hm4kr0p4gyj21gh0jfqol.jpg,,,2024-01-24T11:52:28,微博网页版,18,1,1,,,2024-01-24 11:52:28
4993663728357604	,NDiCwz4c4,无量就没持续性，这里只有量能有意义，需要放量，不管是红还是绿，其他的各种指标，各种一般政策意义都不大，尤其是大金融，大金融不持续发力，市场不可能起来 ,,,,,2024-01-24T11:07:53,微博网页版,21,2,3,,,2024-01-24 11:07:53
4994080780060772	,NDttc0fOc,终于回点血，太难了，前面担保好悬被干到150 ,,https://wx4.sinaimg.cn/large/8398d01dgy1hm5vctlfezj20zs2507c0.jpg,,,2024-01-25T14:45:06,微博网页版,13,4,0,,,2024-01-25 14:45:06
4994428167260683	,NDCvuusPN,服不服！ ,,https://wx2.sinaimg.cn/large/8398d01dgy1hm6z9gve4rj20ql0ohqlo.jpg,,,2024-01-26T13:45:30,微博网页版,8,1,0,,,2024-01-26 13:45:30
4994373723099017	,NDB5Gd0c9,昨天文章聊过，今天大分歧很正常，中字头+浦东没结束 ,,,,,2024-01-26T10:09:09,微博网页版,7,1,0,,,2024-01-26 10:09:09
4996548142303371	,NEvEO9Fd9,要是按照救市的标准看，目前依然只出了政策，不管这个政策力度是大还是小，依然是政策，并没有高调的明晃晃的让市场知道裁判就是要下场出钱，现在市场都在看神秘资金，为啥叫神秘资金，因为市场并不清楚这笔资金到底是啥意图，要是上面真的想救市，就会直接告诉 我就是叫救市资金，就是郭嘉队，而不是披着神秘资金的马甲，什么叫神秘，遮遮掩掩，断断续续，让市场不知道意图，政策也是一会空一会多，让市场反复震荡，为什么呢？前面给过答案，只是这个答案是我自己的想法，一家之言，不构成投资建议,,,,,2024-02-01T10:09:31,微博网页版,14,3,3,,,2024-02-01 10:09:31
4996543337728151	,NEvx3wqrB,吃像难看，意思就是市场别乱炒，我还没拿够 ,,https://wx4.sinaimg.cn/large/8398d01dgy1hmdq5tsqxwj210p0ipgzy.jpg,,,2024-02-01T09:50:26,微博网页版,16,11,3,,,2024-02-01 09:50:26
4996542945561217	,NEvwqnkJ3,中字头回踩10均可以补一笔，然后等后面突破10均可以再补一笔 ,,,,,2024-02-01T09:48:52,微博网页版,8,1,0,,,2024-02-01 09:48:52
4996192779372102	,NEmpDDk6W,回踩了，尾盘看情况准备加点 ,,,,,2024-01-31T10:37:26,微博网页版,16,3,1,,,2024-01-31 10:37:26
4995868610269475	,NEdYN186n,宽幅震荡，除了券商和中字头全死，风光储白酒这些老赛道，昨天也聊过，过去已经过去，其实一直看我文章的都清楚，这些老赛道2年前我都在看空了，目前还没出清的，不要乱去抄底，这里看不懂的就上指数，300etf，50etf，会远远的跑赢绝大部分个股 ,,,,,2024-01-30T13:09:18,微博网页版,13,6,1,,,2024-01-30 13:09:18
4995480511579306	,NE3SP6CQG,中字头上周文章聊过，回踩就是机会 ,,"https://wx4.sinaimg.cn/large/8398d01dgy1hmac2n2qovj21uz0vnx6p.jpg,https://wx1.sinaimg.cn/large/8398d01dgy1hmac4f4sp1j219p0cp472.jpg",,,2024-01-29T11:27:08,微博网页版,7,2,0,,,2024-01-29 11:27:08
4996973838468047	,NEGJpzwVp,谁在做空，包括去年8月份借着利好直接把券商砸出大阴险，一般人敢在目前这种位置做空么，铁拳是摆设么，gjd在做空，神秘资金在吃入，就这么回事 ,,"https://wx3.sinaimg.cn/large/8398d01dgy1hmf3kplrsmj20u00o5dmw.jpg,https://wx4.sinaimg.cn/large/8398d01dgy1hmf3kq9x7wj20u01v2485.jpg",,,2024-02-02T14:21:05,HarmonyOS设备,33,9,4,,,2024-02-02 14:21:05
4996970036858319	,NEGDhsMa3,真尼玛难熬哇，比15，18年难多了，有融资看好担保，没融资继续去睡觉 ,,,,,2024-02-02T14:05:59,HarmonyOS设备,20,4,1,,,2024-02-02 14:05:59
4996959562108240	,NEGmo8QrS,杀吧，这会继续补一笔 ,,,,,2024-02-02T13:24:21,微博网页版,6,0,0,,,2024-02-02 13:24:21
4996915945543748	,NEFe2ngbi,分享图片 ,,https://wx1.sinaimg.cn/large/8398d01dgy1hmewzc9l9oj20rl0s7na5.jpg,,,2024-02-02T10:31:02,微博网页版,16,0,0,,,2024-02-02 10:31:02
4998079919162235	,NF9vpCrvZ,"发布了头条文章：《共识！》 #a股# 
A股
 
今日看盘
  
共识！
 ","['https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23a%E8%82%A1%23&isnewpage=1', 'https://m.weibo.cn/p/index?extparam=A%E8%82%A1&containerid=1008089e7cece860e8c3bf5b9c0e70925894ec', 'https://m.weibo.cn/p/index?extparam=%E4%BB%8A%E6%97%A5%E7%9C%8B%E7%9B%98&containerid=1008088203bb6e25c2e22056924ac1b4b9ac38', 'https://weibo.com/ttarticle/p/show?id=2309404998079916147048']",,,,2024-02-05T15:36:15,微博 weibo.com,11,5,1,a股,,2024-02-05 15:36:15
4998045026227476	,NF8B8q83a,港股红了，大A还要演到啥时候 ,,,,,2024-02-05T13:17:36,微博网页版,10,2,0,,,2024-02-05 13:17:36
4998006702607310	,NF7BkaWho,市场跌了3年，还能继续出现千股跌停，伟大 ,,https://wx4.sinaimg.cn/large/8398d01dgy1hmie8okm4sj20er0apq6i.jpg,,,2024-02-05T10:45:19,微博网页版,22,11,2,,,2024-02-05 10:45:19
4997997624820167	,NF7mGkdWD,港股在抵抗，只有大A再持续杀，杀吧，看裁判的了，裁判能看到数据，感觉死的差不多了才会让市场企稳 ,,,,,2024-02-05T10:09:14,微博网页版,22,7,3,,,2024-02-05 10:09:14
4997826059436708	,NF2TXDAUY,这个周末最大的利好就是没啥实质性的利好，为啥股民都感觉很难受出股灾了，上面没啥动静，为啥前面出了那么多利好，越是利好越是大跌，不要跟着宣泄情绪，上周五大跌，港股为啥不跟，没融资的继续睡觉，我自己也就看下担保，没啥问题也睡觉，躺平任党国艹，当然趟的地方不对，后面也不会有回来的机会 ,,,,,2024-02-04T22:47:30,HarmonyOS设备,10,0,1,,,2024-02-04 22:47:30
